,location,total_sqft,bath,price,bhk
7636,Yeshwanthpur,672.0,1.0,36.85,1
7639,Yeshwanthpur,1195.0,2.0,100.0,2
7640,Yeshwanthpur,1692.0,3.0,108.0,3
7642,Yeshwanthpur,2500.0,5.0,185.0,6
7646,Yeshwanthpur,1855.0,3.0,135.0,3
7647,Yeshwanthpur,1876.0,3.0,160.0,3
7648,other,2770.0,4.0,290.0,3
7651,other,600.0,1.0,38.0,1
7654,other,1500.0,2.0,185.0,2
7655,other,840.0,2.0,45.0,2
7656,other,4395.0,3.0,240.0,3
7657,other,845.0,2.0,55.0,2
7658,other,2511.0,3.0,205.0,3
7659,other,1660.0,2.0,105.0,3
7661,other,1200.0,2.0,65.0,2
7662,other,1200.0,3.0,90.0,3
7666,other,782.0,2.0,55.68,2
7667,other,1800.0,3.0,120.0,3
7668,other,1413.0,2.0,75.0,3
7669,other,945.0,2.0,54.0,2
7670,other,1870.0,3.0,110.0,3
7671,other,1260.0,2.0,85.05,3
7674,other,1904.0,3.0,150.0,3
7675,other,2000.0,3.0,175.0,3
7678,other,1500.0,3.0,100.0,3
7680,other,1783.0,3.0,115.0,3
7681,other,912.0,2.0,70.0,3
7684,other,1580.0,3.0,100.0,3
7685,other,1415.0,3.0,78.0,3
7687,other,2405.0,4.0,260.0,3
7688,other,1500.0,2.0,115.0,2
7693,other,1060.0,2.0,60.0,2
7694,other,2600.0,8.0,180.0,8
7696,other,1285.0,2.0,72.5,2
7697,other,4050.0,3.0,280.0,3
7700,other,1280.0,2.0,69.0,2
7701,other,3045.0,3.0,170.0,3
7704,other,900.0,2.0,110.0,2
7709,other,1560.0,3.0,115.0,3
7713,other,1645.0,3.0,95.0,3
7714,other,1200.0,2.0,79.0,2
7716,other,1350.0,2.0,140.0,3
7717,other,1800.0,3.0,150.0,3
7719,other,1762.0,3.0,125.0,3
7721,other,1200.0,3.0,90.0,3
7728,other,3309.0,4.0,325.0,4
7729,other,5000.0,9.0,360.0,11
7731,other,1150.0,2.0,126.0,2
7732,other,1270.0,2.0,98.0,2
7734,other,1200.0,2.0,74.0,2
7737,other,1753.0,3.0,120.0,3
7739,other,720.0,2.0,45.0,2
7742,other,700.0,1.0,41.0,1
7744,other,1595.0,3.0,115.0,3
7745,other,1353.0,2.0,110.0,2
7746,other,1200.0,2.0,85.0,1
7749,other,1325.0,2.0,90.0,3
7751,other,1056.0,2.0,80.0,2
7754,other,1200.0,2.0,65.0,2
7755,other,540.0,1.0,36.0,1
7756,other,1578.0,3.0,180.0,3
7759,other,1600.0,2.0,115.0,2
7760,other,416.0,1.0,18.5,1
7763,other,834.0,1.0,60.0,1
7764,other,1125.0,4.0,70.0,3
7765,other,3000.0,5.0,260.0,4
7766,other,2160.0,5.0,250.0,6
7768,other,469.0,1.0,25.0,1
7773,other,1630.0,2.0,200.0,2
7775,other,1200.0,2.0,70.0,3
7776,other,1350.0,3.0,77.0,3
7777,other,4046.0,4.0,445.0,4
7778,other,1180.0,2.0,78.34,3
7779,other,1355.0,2.0,115.0,2
7780,other,600.0,1.0,50.0,1
7781,other,1875.0,3.0,165.0,3
7782,other,600.0,2.0,55.0,2
7785,other,1750.0,3.0,120.0,3
7787,other,1092.0,2.0,98.5,3
7790,other,1855.0,3.0,225.0,3
7794,other,425.0,1.0,20.03,1
7796,other,600.0,1.0,60.0,1
7797,other,1468.0,2.0,140.0,2
7798,other,4300.0,5.0,550.0,4
7800,other,775.0,2.0,55.0,2
7803,other,1352.0,3.0,135.0,3
7805,other,1976.0,3.0,184.0,3
7806,other,1200.0,3.0,95.0,3
7809,other,1180.0,2.0,69.0,2
7810,other,686.0,1.0,17.0,1
7813,other,1282.0,2.0,87.0,2
7815,other,1500.0,2.0,95.0,3
7816,other,1300.0,1.0,115.0,2
7817,other,530.0,1.0,20.0,1
7818,other,1350.0,2.0,80.0,2
7820,other,2400.0,6.0,125.0,8
7821,other,1141.0,2.0,62.0,2
7823,other,950.0,1.0,40.0,1
7830,other,1480.0,3.0,90.0,3
7831,other,1600.0,3.0,90.0,3
7832,other,1200.0,4.0,135.0,4
7834,other,1500.0,3.0,115.0,3
7835,other,1824.0,3.0,125.0,3
7836,other,750.0,1.0,56.25,1
7843,other,6000.0,5.0,400.0,4
7844,other,2400.0,3.0,170.0,3
7846,other,1500.0,2.0,98.0,3
7847,other,3095.0,3.0,350.0,3
7849,other,1200.0,1.0,28.0,1
7850,other,1500.0,3.0,100.0,3
7852,other,1560.0,5.0,145.0,5
7854,other,1560.0,3.0,188.0,3
7857,other,485.0,1.0,15.0,1
7863,other,1200.0,3.0,130.0,3
7864,other,1050.0,2.0,67.0,2
7865,other,1596.0,3.0,105.0,3
7869,other,1200.0,3.0,85.0,3
7870,other,1132.0,2.0,67.0,2
7872,other,1515.0,3.0,88.0,3
7874,other,1380.0,2.0,80.0,2
7878,other,3329.0,3.0,330.0,3
7879,other,3500.0,3.0,450.0,4
7881,other,1093.0,2.0,65.0,2
7883,other,1535.0,3.0,95.0,3
7885,other,1100.0,2.0,62.7,2
7888,other,2197.0,4.0,280.0,3
7890,other,1100.0,2.0,60.0,2
7891,other,1600.0,3.0,172.0,4
7892,other,1450.0,2.0,85.0,3
7893,other,2000.0,3.0,166.0,4
7897,other,1756.0,3.0,100.0,3
7898,other,1532.0,3.0,92.0,3
7899,other,1650.0,3.0,110.0,3
7900,other,1200.0,2.0,66.0,2
7902,other,1525.0,2.0,122.0,3
7906,other,1000.0,2.0,130.0,2
7908,other,3040.0,1.0,180.0,2
7910,other,1390.0,3.0,120.0,3
7912,other,1135.0,2.0,68.0,2
7913,other,900.0,2.0,55.0,2
7917,other,2500.0,3.0,250.0,3
7921,other,1269.72,2.0,68.0,2
7922,other,1168.0,3.0,70.0,3
7925,other,1515.0,3.0,93.93,3
7930,other,2700.0,4.0,214.0,6
7931,other,2000.0,3.0,210.0,3
7932,other,2400.0,4.0,300.0,5
7933,other,1760.0,3.0,176.0,3
7934,other,595.0,1.0,42.0,1
7939,other,1170.0,2.0,86.0,2
7940,other,2200.0,4.0,235.0,4
7947,other,1650.0,3.0,175.0,3
7949,other,1670.0,3.0,91.86,3
7952,other,1250.0,2.0,80.0,3
7953,other,800.0,2.0,50.0,2
7954,other,1225.0,2.0,150.0,2
7956,other,3675.0,4.0,367.0,4
7957,other,1200.0,2.0,150.0,2
7960,other,1350.0,2.0,80.0,2
7962,other,1614.0,3.0,110.0,3
7963,other,1188.0,2.0,73.0,2
7964,other,1480.0,3.0,90.0,3
7965,other,680.0,2.0,42.0,2
7968,other,955.0,2.0,53.55,2
7970,other,2479.13,3.0,215.0,3
7971,other,1100.0,2.0,106.0,2
7973,other,1925.0,3.0,120.0,3
7974,other,650.0,1.0,26.0,1
7976,other,2000.0,3.0,207.0,3
7977,other,1050.0,2.0,110.0,2
7985,other,1685.0,2.0,110.0,3
7987,other,1550.0,3.0,110.0,3
7988,other,500.0,1.0,20.0,1
7990,other,3155.0,4.0,370.0,3
7991,other,1765.0,3.0,105.0,3
7992,other,1265.0,2.0,70.0,2
7993,other,1012.0,2.0,59.0,2
7994,other,1270.0,2.0,70.0,3
7995,other,2045.0,4.0,154.0,3
7996,other,2400.0,4.0,280.0,6
7997,other,581.91,2.0,25.0,1
7998,other,1158.0,2.0,85.0,3
7999,other,925.0,2.0,51.0,2
8000,other,1415.0,2.0,110.0,2
8003,other,1840.0,3.0,155.0,3
8004,other,824.0,2.0,60.0,2
8005,other,1340.0,2.0,100.0,3
8006,other,1620.0,2.0,110.0,3
8007,other,1533.0,3.0,115.0,3
8008,other,1560.0,3.0,85.0,3
8010,other,750.0,1.0,25.0,1
8011,other,1375.0,2.0,85.0,3
8017,other,1775.0,3.0,110.0,3
8019,other,1500.0,3.0,88.0,3
8021,other,1140.0,2.0,76.0,2
8022,other,1198.0,2.0,84.0,2
8023,other,4000.0,4.0,520.0,4
8025,other,1370.0,2.0,75.0,2
8029,other,1000.0,1.0,55.0,2
8030,other,1200.0,2.0,125.0,2
8034,other,1050.0,1.0,70.0,1
8035,other,1200.0,2.0,80.0,3
8042,other,400.0,1.0,14.0,1
8044,other,1575.0,4.0,150.0,5
8046,other,4800.0,5.0,629.0,4
8047,other,1200.0,2.0,70.0,2
8048,other,1100.0,2.0,60.0,2
8049,other,1300.0,2.0,79.0,2
8051,other,3500.0,4.0,350.0,4
8053,other,1000.0,2.0,110.0,3
8060,other,2400.0,3.0,260.0,3
8061,other,1533.0,3.0,85.0,3
8064,other,1452.55,2.0,110.0,2
8065,other,2357.0,3.0,151.0,3
8066,other,1170.0,2.0,105.0,2
8067,other,1411.0,3.0,91.72,3
8069,other,3095.0,3.0,375.0,3
8071,other,1100.0,3.0,78.0,3
8074,other,1945.0,3.0,120.0,3
8076,other,1650.0,3.0,165.0,3
8077,other,1550.0,2.0,150.0,3
8079,other,1150.0,2.0,75.0,3
8080,other,1200.0,3.0,74.0,3
8081,other,1229.0,3.0,86.03,3
8082,other,1030.0,2.0,61.0,2
8083,other,600.0,1.0,32.0,1
8084,other,1165.0,2.0,135.0,2
8087,other,3000.0,4.0,240.0,4
8089,other,1315.0,2.0,90.0,2
8090,other,1210.0,2.0,72.0,2
8091,other,11338.0,9.0,1000.0,6
8094,other,1170.0,2.0,68.0,2
8095,other,1600.0,2.0,110.0,2
8097,other,1370.0,2.0,75.0,3
8099,other,1980.0,3.0,224.0,3
8101,other,1700.0,3.0,97.0,3
8102,other,1900.0,3.0,160.0,3
8104,other,1100.0,2.0,75.0,2
8105,other,1929.0,3.0,115.0,3
8106,other,3161.0,4.0,214.0,4
8108,other,3515.0,3.0,420.0,3
8110,other,1226.0,3.0,135.0,2
8111,other,1100.0,2.0,70.0,2
8115,other,700.0,1.0,41.0,1
8120,other,3000.0,3.0,250.0,3
8121,other,1100.0,2.0,61.0,2
8122,other,1260.0,1.0,41.0,1
8123,other,1500.0,1.0,37.5,1
8124,other,600.0,1.0,17.0,1
8126,other,2167.0,3.0,170.0,3
8127,other,1165.0,2.0,75.0,2
8128,other,1272.0,4.0,75.0,3
8130,other,1600.0,5.0,140.0,5
8132,other,1000.0,2.0,65.0,3
8135,other,1463.0,1.0,142.0,2
8137,other,2401.0,3.0,185.0,3
8138,other,1875.0,2.0,235.0,3
8140,other,890.0,1.0,75.0,1
8143,other,2400.0,3.0,290.0,3
8145,other,1690.0,3.0,100.0,3
8148,other,1350.0,2.0,90.0,2
8149,other,1460.0,3.0,88.0,3
8150,other,1685.0,3.0,95.0,3
8151,other,800.0,1.0,52.0,1
8152,other,4000.0,5.0,280.0,4
8153,other,792.0,2.0,70.0,2
8156,other,2400.0,5.0,235.0,5
8159,other,461.82,1.0,31.7,1
8160,other,1500.0,2.0,85.0,3
8163,other,1260.0,2.0,75.0,2
8166,other,1950.0,3.0,130.0,3
8168,other,1350.0,2.0,140.0,3
8169,other,4051.0,4.0,345.0,4
8170,other,2100.0,3.0,170.0,3
8171,other,1991.0,3.0,160.0,3
8173,other,1200.0,3.0,66.0,3
8175,other,3000.0,4.0,342.0,4
8176,other,1375.0,2.0,105.0,2
8177,other,1693.0,3.0,108.0,3
8184,other,1150.0,2.0,77.5,3
8188,other,1058.0,2.0,60.0,2
8189,other,900.0,1.0,30.0,1
8190,other,1672.0,3.0,150.0,3
8193,other,1250.0,3.0,139.0,3
8194,other,1468.0,3.0,130.0,2
8198,other,1480.0,2.0,145.0,3
8202,other,2000.0,3.0,200.0,3
8205,other,1080.0,2.0,75.0,3
8206,other,2400.0,2.0,150.0,3
8208,other,1125.0,2.0,75.0,2
8209,other,1596.0,3.0,95.0,3
8210,other,1639.0,3.0,123.0,3
8212,other,1740.0,3.0,199.0,3
8213,other,1372.0,2.0,90.0,3
8218,other,925.0,2.0,63.0,2
8219,other,1200.0,3.0,95.0,4
8220,other,1200.0,2.0,79.0,2
8221,other,1584.0,3.0,145.0,4
8222,other,1570.0,3.0,115.0,3
8223,other,3000.0,3.0,400.0,3
8227,other,1750.0,3.0,180.0,3
8228,other,1500.0,1.0,160.0,2
8230,other,705.0,1.0,36.5,1
8231,other,1340.0,3.0,77.0,3
8235,other,1260.0,1.0,41.0,1
8236,other,1200.0,2.0,125.0,2
8237,other,1200.0,3.0,130.0,3
8238,other,3595.0,6.0,360.0,4
8240,other,3100.0,5.0,385.0,4
8242,other,1200.0,4.0,150.0,4
8243,other,3259.0,3.0,270.0,3
8246,other,596.0,1.0,42.0,1
8247,other,1200.0,4.0,110.0,4
8248,other,1910.0,3.0,190.0,3
8251,other,1750.0,3.0,149.0,3
8253,other,985.0,2.0,63.0,2
8254,other,1300.0,2.0,129.0,2
8255,other,1490.0,2.0,88.0,3
8259,other,650.0,1.0,30.0,1
8260,other,1500.0,2.0,89.99,3
8261,other,1350.0,4.0,145.0,4
8262,other,910.0,1.0,42.0,1
8265,other,532.0,1.0,22.49,1
8266,other,1060.0,3.0,62.0,3
8268,other,1550.0,2.0,160.0,2
8271,other,1000.0,2.0,80.0,2
8273,other,1500.0,2.0,97.0,3
8274,other,1865.0,4.0,140.0,3
8276,other,3500.0,4.0,245.0,4
8280,other,1320.0,2.0,73.0,3
8281,other,2150.0,6.0,205.0,6
8284,other,675.0,3.0,52.0,2
8285,other,1801.0,3.0,139.0,3
8287,other,2400.0,2.0,160.0,2
8289,other,1150.0,2.0,75.0,2
8295,other,1390.0,2.0,80.0,3
8298,other,1500.0,4.0,110.0,4
8300,other,1839.0,3.0,165.0,3
8302,other,900.0,2.0,70.0,2
8304,other,1500.0,3.0,149.0,3
8307,other,750.0,2.0,50.0,1
8308,other,600.0,3.0,75.0,2
8309,other,1605.0,2.0,85.0,3
8312,other,1500.0,1.0,19.5,1
8314,other,1200.0,2.0,70.0,2
8315,other,1200.0,2.0,160.0,2
8316,other,1904.0,3.0,155.0,3
8317,other,2770.0,4.0,315.0,3
8318,other,813.0,1.0,39.0,1
8321,other,1630.0,2.0,97.78,3
8323,other,2425.0,4.0,173.0,4
8327,other,1280.0,2.0,75.0,2
8328,other,735.0,1.0,75.0,1
8329,other,500.0,1.0,24.0,1
8331,other,1200.0,4.0,145.0,3
8332,other,1200.0,2.0,100.0,2
8333,other,1200.0,3.0,160.0,3
8334,other,1265.0,2.0,82.0,3
8337,other,1850.0,3.0,98.0,3
8338,other,2360.0,4.0,150.0,4
8339,other,1030.0,2.0,77.25,2
8341,other,2000.0,3.0,160.0,3
8342,other,1575.0,3.0,93.0,3
8343,other,1300.0,2.0,70.0,3
8345,other,1380.0,2.0,75.0,2
8349,other,3100.0,3.0,250.0,3
8350,other,1190.0,2.0,100.0,2
8351,other,1827.0,3.0,100.0,3
8352,other,1500.0,3.0,95.0,3
8358,other,1645.0,3.0,95.0,3
8359,other,1200.0,4.0,140.0,4
8363,other,1097.0,2.0,65.0,2
8364,other,1600.0,3.0,165.0,4
8366,other,900.0,2.0,110.0,2
8367,other,1200.0,2.0,125.0,2
8368,other,1355.0,2.0,75.0,2
8370,other,7500.0,4.0,900.0,4
8373,other,4104.0,4.0,360.0,4
8376,other,2080.0,2.0,150.0,2
8377,other,1505.0,2.0,90.0,2
8378,other,1200.0,3.0,95.75,3
8379,other,1810.0,4.0,148.0,3
8381,other,1530.0,2.0,97.0,3
8386,other,1500.0,2.0,130.0,3
8390,other,1400.0,2.0,80.0,2
8391,other,1533.0,3.0,150.0,3
8393,other,3730.0,6.0,450.0,4
8394,other,745.0,2.0,50.0,2
8396,other,1355.0,2.0,95.0,2
8397,other,833.0,1.0,49.0,1
8399,other,1220.0,2.0,68.0,2
8400,other,3811.0,3.0,475.0,4
8401,other,1545.0,3.0,85.0,3
8403,other,1350.0,2.0,110.0,2
8405,other,1200.0,2.0,68.0,3
8407,other,2000.0,4.0,180.0,5
8411,other,1280.0,4.0,115.0,4
8412,other,1200.0,3.0,85.0,3
8414,other,1655.0,3.0,155.0,3
8415,other,1150.0,2.0,74.0,2
8417,other,1200.0,2.0,108.0,3
8418,other,1200.0,2.0,75.0,2
8425,other,1350.0,4.0,85.0,4
8428,other,1550.0,3.0,160.0,3
8431,other,1758.0,3.0,95.0,3
8432,other,3179.0,5.0,351.0,4
8434,other,1200.0,3.0,85.0,2
8436,other,655.0,1.0,53.0,1
8437,other,1800.0,3.0,140.0,3
8440,other,2400.0,4.0,200.0,3
8441,other,1645.0,3.0,87.5,3
8443,other,2600.0,3.0,140.0,3
8444,other,950.0,2.0,60.0,2
8450,other,1900.0,3.0,205.0,3
8452,other,1402.0,2.0,85.0,3
8454,other,2100.0,3.0,240.0,3
8458,other,1200.0,3.0,140.0,3
8459,other,814.0,2.0,55.0,2
8462,other,1590.0,3.0,120.0,3
8463,other,3754.0,6.0,430.0,4
8466,other,1450.0,2.0,89.6,3
8468,other,1340.0,2.0,77.0,2
8471,other,1665.0,3.0,105.0,3
8473,other,1210.0,2.0,76.0,2
8478,other,1065.0,2.0,58.0,2
8481,other,1636.0,3.0,97.0,3
8482,other,3600.0,4.0,450.0,4
8485,other,1200.0,3.0,72.0,3
8488,other,1000.0,1.0,75.0,2
8491,other,1170.0,2.0,86.0,2
8492,other,4830.0,5.0,390.0,4
8493,other,850.0,2.0,75.0,2
8497,other,2065.0,3.0,130.0,3
8498,other,1150.0,2.0,125.0,2
8500,other,2550.0,4.0,290.0,3
8501,other,3080.0,2.0,285.0,4
8503,other,450.0,1.0,25.0,1
8504,other,1100.0,2.0,85.0,2
8509,other,1036.0,2.0,110.0,2
8512,other,1376.0,4.0,156.0,4
8517,other,1080.0,2.0,62.0,2
8521,other,1200.0,3.0,96.25,3
8523,other,830.0,2.0,60.0,2
8524,other,1500.0,2.0,88.0,2
8527,other,856.0,2.0,48.0,2
8528,other,1143.0,2.0,62.0,2
8530,other,1117.0,2.0,110.0,2
8531,other,600.0,1.0,43.0,1
8534,other,1200.0,3.0,70.0,3
8535,other,2675.0,4.0,290.0,4
8539,other,1477.0,2.0,80.0,3
8540,other,1793.0,3.0,98.0,3
8544,other,1020.0,2.0,62.0,2
8545,other,3563.0,6.0,310.0,4
8548,other,3300.0,5.0,318.0,4
8552,other,1718.0,3.0,223.0,3
8553,other,1200.0,2.0,75.0,3
8554,other,985.0,2.0,55.0,2
8559,other,1030.0,2.0,80.0,2
8560,other,1150.0,2.0,69.0,2
8563,other,1500.0,2.0,90.0,3
8564,other,900.0,2.0,55.0,2
8569,other,1750.0,2.0,225.0,4
8571,other,1100.0,2.0,78.0,2
8572,other,1180.0,2.0,74.0,2
8574,other,1540.0,3.0,85.0,3
8576,other,1800.0,3.0,230.0,3
8578,other,2000.0,3.0,120.0,3
8579,other,2000.0,3.0,145.0,3
8580,other,500.0,1.0,15.0,1
8586,other,3160.0,4.0,206.0,4
8587,other,922.0,2.0,70.0,2
8588,other,850.0,2.0,72.0,2
8589,other,1200.0,1.0,65.0,2
8591,other,1233.0,2.0,100.0,2
8600,other,1936.0,3.0,110.0,3
8601,other,1652.5,3.0,90.0,3
8603,other,1500.0,3.0,138.0,3
8604,other,700.0,2.0,43.0,2
8605,other,1750.0,3.0,170.0,3
8606,other,1365.0,3.0,99.0,3
8608,other,708.0,1.0,55.0,2
8609,other,1680.0,3.0,135.0,3
8610,other,990.0,2.0,58.0,2
8611,other,1240.0,2.0,100.0,2
8612,other,1810.0,3.0,118.0,3
8613,other,2005.0,3.0,240.0,3
8616,other,1000.0,2.0,97.0,2
8619,other,1430.0,3.0,78.65,3
8621,other,1200.0,2.0,45.0,1
8626,other,840.0,1.0,75.0,1
8627,other,1760.0,2.0,116.0,3
8628,other,3317.5,5.0,268.5,4
8629,other,600.0,1.0,52.0,2
8630,other,1670.0,3.0,160.0,3
8633,other,1200.0,2.0,75.6,3
8634,other,2400.0,5.0,285.0,5
8635,other,2100.0,4.0,150.0,4
8639,other,1550.0,4.0,120.0,4
8640,other,905.0,2.0,50.0,2
8642,other,550.0,1.0,23.0,1
8645,other,1080.0,2.0,75.0,3
8647,other,1537.0,3.0,110.0,3
8648,other,1750.0,3.0,150.0,3
8649,other,2800.0,7.0,250.0,7
8651,other,1191.0,2.0,90.0,2
8658,other,827.0,2.0,45.0,2
8665,other,1205.0,2.0,70.0,2
8669,other,2200.0,4.0,160.0,3
8672,other,1900.0,3.0,155.0,3
8673,other,1200.0,1.0,95.0,2
8675,other,1100.0,2.0,61.0,2
8676,other,1100.0,2.0,110.0,2
8677,other,1942.0,3.0,155.0,3
8678,other,1200.0,4.0,80.0,3
8681,other,1515.0,3.0,90.0,3
8684,other,1200.0,4.0,95.0,4
8690,other,1200.0,1.0,69.0,1
8691,other,1717.0,3.0,99.0,3
8692,other,1200.0,1.0,48.0,1
8693,other,1430.0,2.0,78.65,3
8695,other,1190.0,2.0,70.0,2
8697,other,2690.0,4.0,185.0,4
8698,other,1594.0,3.0,99.0,3
8699,other,1250.0,2.0,68.0,2
8700,other,1290.0,1.0,77.5,2
8702,other,1464.0,2.0,145.0,2
8703,other,1200.0,2.0,75.0,2
8706,other,1485.0,2.0,156.0,3
8707,other,2070.0,3.0,135.0,3
8710,other,800.0,2.0,55.0,2
8712,other,1480.0,2.0,125.0,3
8713,other,1500.0,2.0,130.0,2
8714,other,2010.0,3.0,125.0,3
8715,other,1504.0,2.0,100.0,3
8717,other,1602.0,2.0,165.0,3
8718,other,1200.0,4.0,130.0,4
8719,other,1800.0,3.0,220.0,3
8725,other,1862.0,3.0,120.0,3
8726,other,2700.0,3.0,200.0,3
8727,other,1677.0,3.0,98.0,3
8729,other,1490.0,2.0,115.0,3
8731,other,1740.0,3.0,120.0,3
8732,other,1020.0,2.0,60.0,2
8733,other,550.0,1.0,16.0,1
8736,other,3664.0,3.0,325.0,3
8737,other,690.0,2.0,42.0,2
8738,other,1520.0,3.0,111.0,3
8740,other,1200.0,4.0,86.0,4
8741,other,1250.0,2.0,90.0,2
8742,other,1900.0,2.0,190.0,3
8745,other,1602.0,2.0,170.0,3
8746,other,1230.0,2.0,70.0,2
8747,other,1600.0,3.0,95.0,3
8748,other,450.0,1.0,60.0,1
8749,other,600.0,2.0,23.0,1
8750,other,3463.0,6.0,310.0,4
8751,other,1200.0,2.0,85.0,2
8754,other,1350.0,4.0,140.0,4
8757,other,1175.0,2.0,79.0,2
8759,other,1112.0,2.0,68.0,2
8762,other,1158.0,2.0,75.0,2
8763,other,3200.0,4.0,200.0,4
8765,other,1200.0,2.0,90.0,2
8766,other,1266.67,2.0,69.0,2
8768,other,2000.0,2.0,160.0,2
8770,other,1800.0,3.0,95.0,3
8772,other,2679.0,5.0,280.0,4
8773,other,1230.0,2.0,75.0,2
8776,other,2400.0,2.0,135.0,2
8777,other,880.0,2.0,48.0,2
8782,other,1022.0,2.0,57.0,2
8783,other,1200.0,2.0,76.0,2
8786,other,1605.0,3.0,100.0,3
8787,other,1542.0,3.0,98.0,3
8790,other,1333.0,2.0,77.27,2
8791,other,1100.0,3.0,110.0,3
8792,other,1050.0,2.0,70.0,2
8796,other,1100.0,2.0,145.0,3
8798,other,1200.0,3.0,99.0,3
8801,other,1000.0,2.0,60.0,2
8802,other,5720.0,3.0,350.0,3
8804,other,1012.0,2.0,59.0,2
8807,other,1200.0,4.0,140.0,4
8808,other,600.0,2.0,39.0,2
8811,other,1700.0,3.0,111.0,3
8815,other,1780.0,3.0,110.0,3
8817,other,900.0,2.0,65.0,3
8819,other,1200.0,3.0,160.0,4
8820,other,1540.0,3.0,85.0,3
8821,other,2456.0,3.0,220.0,3
8823,other,1530.0,2.0,185.0,2
8826,other,1717.0,3.0,120.0,3
8829,other,1475.0,2.0,171.0,2
8831,other,650.0,1.0,16.0,1
8833,other,1504.0,2.0,102.0,3
8835,other,1800.0,4.0,145.0,4
8837,other,1625.0,3.0,92.0,3
8838,other,2400.0,4.0,250.0,4
8841,other,1490.0,2.0,92.0,3
8842,other,1044.0,2.0,60.0,2
8846,other,1567.2,2.0,190.0,3
8851,other,1293.0,2.0,75.0,2
8854,other,860.0,2.0,65.5,2
8855,other,1374.0,2.0,88.0,3
8859,other,2000.0,2.0,160.0,4
8860,other,834.0,1.0,62.0,1
8861,other,600.0,1.0,52.0,1
8862,other,2000.0,4.0,135.0,4
8866,other,1280.0,2.0,90.0,2
8868,other,2075.0,3.0,175.0,3
8875,other,2274.24,4.0,160.0,3
8877,other,900.0,3.0,105.0,2
8880,other,1350.0,3.0,75.0,3
8882,other,470.0,2.0,10.0,1
8883,other,2300.0,7.0,160.0,6
8884,other,2515.0,4.0,155.0,3
8887,other,2665.0,3.0,350.0,3
8895,other,2400.0,5.0,300.0,6
8897,other,1235.0,2.0,140.0,2
8898,other,3200.0,3.0,260.0,3
8899,other,1450.0,3.0,90.0,3
8901,other,3754.0,6.0,480.0,4
8902,other,1893.0,3.0,115.0,3
8904,other,1200.0,2.0,100.0,3
8905,other,1205.0,2.0,70.0,2
8906,other,1500.0,3.0,90.0,3
8908,other,1250.0,2.0,67.0,2
8911,other,375.0,1.0,26.0,1
8912,other,800.0,3.0,59.5,2
8914,other,1400.0,2.0,85.0,2
8915,other,1800.0,2.0,100.0,3
8916,other,925.0,2.0,70.0,2
8919,other,3500.0,2.0,350.0,4
8922,other,2100.0,4.0,255.0,3
8923,other,400.0,1.0,35.0,1
8926,other,2400.0,5.0,180.0,4
8927,other,6000.0,1.0,276.0,1
8928,other,825.0,2.0,40.0,1
8931,other,4800.0,5.0,420.0,4
8932,other,3400.0,3.0,400.0,3
8933,other,600.0,1.0,33.0,1
8935,other,2600.0,3.0,147.0,3
8937,other,800.0,1.0,72.0,1
8939,other,1225.0,2.0,82.0,3
8940,other,655.0,1.0,27.0,1
8941,other,1196.0,2.0,96.0,2
8942,other,927.0,2.0,50.0,2
8943,other,600.0,1.0,18.0,1
8945,other,2800.0,4.0,200.0,4
8948,other,1820.0,3.0,150.0,3
8949,other,800.0,2.0,85.0,2
8950,other,985.0,2.0,57.0,2
8952,other,600.0,2.0,80.0,2
8953,other,1503.0,2.0,93.0,3
8958,other,1768.0,3.0,95.0,3
8959,other,3060.0,4.0,350.0,4
8960,other,800.0,1.0,32.0,1
8962,other,600.0,1.0,35.0,1
8963,other,1010.0,2.0,55.0,2
8966,other,3978.0,4.0,428.0,4
8969,other,2008.0,3.0,170.0,3
8970,other,2095.0,3.0,142.0,3
8972,other,1600.0,2.0,88.0,3
8973,other,1350.0,4.0,160.0,4
8974,other,500.0,1.0,20.0,1
8975,other,1280.0,2.0,100.0,3
8976,other,1650.0,3.0,110.0,3
8979,other,1044.0,2.0,85.0,2
8981,other,840.0,1.0,99.0,2
8984,other,3870.0,4.0,411.0,4
8986,other,1835.0,3.0,175.0,3
8989,other,425.0,1.0,15.0,1
8992,other,2380.0,4.0,242.0,4
8993,other,900.0,1.0,70.0,2
8994,other,1517.0,2.0,125.0,2
8996,other,2159.0,3.0,120.0,3
8997,other,1200.0,3.0,72.0,3
8998,other,1850.0,3.0,175.0,6
8999,other,510.0,1.0,34.0,1
9000,other,1166.0,2.0,65.0,2
9001,other,2700.0,2.0,260.0,3
9002,other,1350.0,2.0,175.0,3
9004,other,940.0,2.0,56.0,2
9008,other,1000.0,2.0,63.0,2
9010,other,1998.0,3.0,117.0,3
9012,other,1804.0,3.0,150.0,3
9013,other,1350.0,3.0,81.0,3
9015,other,3000.0,3.0,300.0,4
9019,other,1200.0,4.0,110.0,4
9021,other,2400.0,4.0,170.0,6
9023,other,600.0,1.0,45.0,1
9024,other,672.0,1.0,27.0,1
9025,other,1280.0,3.0,87.0,3
9027,other,1567.0,3.0,100.0,3
9028,other,2350.0,3.0,210.0,3
9031,other,560.0,1.0,19.0,1
9033,other,520.0,2.0,29.0,1
9034,other,1950.0,3.0,230.0,3
9035,other,600.0,1.0,58.0,1
9036,other,1000.0,1.0,19.0,1
9038,other,375.0,1.0,40.0,1
